Codice Letturista,Data Lettura,Ora Lettura,Latitude,Longitude,Accessibilità
MN0022,2024-03-08,07:55:00,45.174918,10.839084,
MN0022,2024-03-08,07:58:00,45.174918,10.839084,
MN0022,2024-03-08,08:00:00,45.174798,10.8388807,
MN0022,2024-03-08,08:03:00,45.1749254,10.8390952,
MN0409,2024-02-08,12:26:00,45.1782214,10.8349458,
MN0409,2024-02-08,12:28:00,45.1784891,10.8355476,
MN0409,2024-02-08,12:29:00,45.1785026,10.8355785,
MN0409,2024-02-08,12:13:00,45.1784951,10.8356579,
MN0409,2024-02-08,12:03:00,45.1788155,10.8359332,
MN0409,2024-07-31,14:40:00,45.1782797,10.8363414,
MN0536,2024-07-19,15:17:00,45.1563689,10.8474098,
MN0022,2024-07-19,11:15:00,45.1831412,10.8321686,
MN0386,2024-02-08,10:53:00,45.2023388,10.8368658,
MN0409,2024-07-31,14:39:00,45.1781716,10.8362354,
MN0409,2024-07-31,14:30:00,45.1782469,10.8364394,
MN0022,2024-07-19,10:54:00,45.1886446,10.848393,
MN0005,2024-02-08,14:45:00,45.1781997,10.8367093,
MN0022,2024-12-07,10:38:00,45.1841531,10.8340439,
MN0022,2024-12-07,10:45:00,45.1833858,10.8329906,
MN0022,2024-12-07,10:43:00,45.1837291,10.8338153,
MN0022,2024-12-07,08:03:00,45.1830478,10.8328367,
MN0022,2024-12-07,07:57:00,45.1836413,10.8341333,
MN0022,2024-12-07,07:59:00,45.1837574,10.8340092,
MN0022,2024-12-07,07:58:00,45.1837046,10.8339771,
MN0022,2024-12-07,07:55:00,45.1837999,10.8337773,
MN0022,2024-12-07,07:55:00,45.1836996,10.8339721,
MN0409,2024-02-08,14:04:00,45.1754214,10.8362197,
MN0409,2024-02-08,14:05:00,45.1753997,10.8359887,
MN0409,2024-02-08,14:07:00,45.1754448,10.836033,
MN0409,2024-07-19,12:47:00,45.1836879,10.8316414,
MN0005,2024-02-08,13:11:00,45.1723916,10.8368091,
MN0409,2024-07-19,15:29:00,45.178396,10.8964283,
MN0005,2024-02-08,13:19:00,45.1720169,10.8367415,
MN0005,2024-02-08,13:05:00,45.1725413,10.8366434,
MN0005,2024-02-08,13:11:00,45.1723916,10.8368091,
MN0005,2024-02-08,13:10:00,45.1723679,10.8368171,
MN0005,2024-02-08,13:09:00,45.1723698,10.836851,
MN0005,2024-02-08,13:05:00,45.1725227,10.8366973,
MN0005,2024-02-08,13:11:00,45.1723662,10.8368487,
MN0005,2024-02-08,13:04:00,45.1725027,10.8366606,
MN0005,2024-02-08,16:17:00,45.1760614,10.837919,
MN0005,2024-02-08,16:16:00,45.1761756,10.8380137,
MN0022,2024-07-18,09:58:00,45.1814425,10.8996688,
MN0005,2024-02-08,07:47:00,45.1695323,10.8429959,
MN0233,2024-09-08,09:54:00,45.1793553,10.8963317,
MN0409,2024-02-08,10:55:00,45.1852718,10.8290946,
MN0005,2024-02-08,15:27:00,45.1761096,10.8379293,
MN0005,2024-02-08,16:14:00,45.1763202,10.838109,
MN0005,2024-02-08,15:28:00,45.1761457,10.838192,
MN0409,2024-02-08,08:36:00,45.1826984,10.8273941,
MN0005,2024-02-08,16:11:00,45.1763743,10.8383287,
MN0022,2024-03-08,08:44:00,45.1753493,10.8412028,
MN0005,2024-02-08,16:10:00,45.1762869,10.8386222,
MN0022,2024-03-08,08:43:00,45.1753493,10.8412028,
MN0005,2024-02-08,15:30:00,45.1762764,10.838341,
MN0005,2024-02-08,16:07:00,45.1764852,10.838492,
MN0005,2024-02-08,15:32:00,45.1763095,10.8387139,
MN0005,2024-02-08,15:33:00,45.1764285,10.8387094,
MN0409,2024-02-08,13:53:00,45.175986,10.836662,
MN0409,2024-02-08,14:02:00,45.175791,10.8362742,
MN0386,2024-02-08,10:27:00,45.176321,10.833341,
MN0386,2024-02-08,10:30:00,45.1760179,10.8336105,
MN0386,2024-02-08,10:32:00,45.1760494,10.8336352,
MN0409,2024-07-19,15:35:00,45.1784514,10.8966535,
MN0386,2024-02-08,07:50:00,45.1756807,10.833784,
MN0386,2024-02-08,07:53:00,45.1756788,10.8337848,
MN0409,2024-02-08,13:36:00,45.1755737,10.8366019,
MN0409,2024-02-08,12:08:00,45.1719087,10.8408617,
MN0409,2024-02-08,11:56:00,45.1786024,10.8362926,
MN0409,2024-07-31,15:01:00,45.1781853,10.8347781,
MN0409,2024-07-20,09:41:00,45.1651185,10.8399596,
MN0409,2024-07-31,14:50:00,45.1786418,10.8364398,
MN0409,2024-07-31,14:54:00,45.1788265,10.8360796,
MN0409,2024-07-31,14:56:00,45.1785244,10.835485,
MN0409,2024-02-08,13:47:00,45.1757277,10.8371099,
MN0409,2024-02-08,13:48:00,45.1760133,10.8372209,
MN0409,2024-02-08,13:44:00,45.1759494,10.8365403,
MN0409,2024-02-08,13:52:00,45.1758921,10.8364687,
MN0409,2024-02-08,13:43:00,45.1758039,10.8368288,
MN0409,2024-02-08,13:40:00,45.1757112,10.8365957,
MN0022,2024-07-19,13:01:00,45.1537379,10.8730725,
MN0386,2024-02-08,11:50:00,45.1811355,10.896379,
MN0525,2024-06-08,16:27:00,45.1743115,10.8437784,
MN0022,2024-03-08,09:38:00,45.175092,10.8422667,
MN0525,2024-06-08,16:28:00,45.1742486,10.843621,
MN0409,2024-02-08,13:57:00,45.1758812,10.8364874,
MN0409,2024-02-08,13:55:00,45.1757885,10.8364101,
MN0409,2024-02-08,13:38:00,45.1755775,10.8365906,
MN0409,2024-03-08,12:06:00,45.1718672,10.8401752,
MN0022,2024-06-08,15:08:00,45.1705444,10.8394411,
MN0022,2024-03-08,08:31:00,45.1752867,10.8411642,
MN0525,2024-05-08,14:24:00,45.1643356,10.8425964,
MN0022,2024-07-18,08:58:00,45.1735234,10.8757764,
MN0525,2024-07-08,13:29:00,45.1729445,10.8734894,
MN0525,2024-07-08,10:22:00,45.1742724,10.8688509,
MN0022,2024-07-19,11:37:00,45.1844022,10.8311559,
MN0525,2024-07-19,12:03:00,45.1555087,10.8506234,
MN0022,2024-07-18,07:58:00,45.1705584,10.8776929,
MN0536,2024-07-19,15:47:00,45.1589667,10.8452517,
MN0233,2024-02-08,10:21:00,45.171775,10.8697299,
MN0525,2024-07-08,08:43:00,45.1740037,10.8717634,
MN0525,2024-06-08,15:55:00,45.1753588,10.8422805,
MN0022,2024-03-08,07:56:00,45.174918,10.839084,
MN0386,2024-02-08,14:27:00,45.1707171,10.8744978,
MN0525,2024-02-08,11:53:00,45.1631508,10.8446942,
MN0022,2024-07-18,14:04:00,45.1801308,10.8395088,
MN0409,2024-02-08,10:59:00,45.1854617,10.8287331,
MN0409,2024-02-08,11:00:00,45.1854574,10.82877,
MN0022,2024-07-18,15:10:00,45.1779058,10.8409582,
MN0233,2024-02-08,10:49:00,45.1797017,10.896445,
MN0536,2024-07-19,11:45:00,45.1507487,10.8734299,
MN0536,2024-07-19,11:47:00,45.1507487,10.8734299,
MN0409,2024-07-31,15:55:00,45.164177,10.847235,
MN0525,2024-07-08,12:02:00,45.1693201,10.8728646,
MN0005,2024-02-08,11:05:00,45.18525,10.8572882,
MN0525,2024-07-19,08:19:00,45.1655236,10.8430141,
MN0386,2024-06-08,15:15:00,45.1684895,10.8394287,
MN0022,2024-07-18,15:07:00,45.1777438,10.8406568,
MN0022,2024-07-18,08:35:00,45.1713086,10.8766803,
MN0525,2024-07-19,08:56:00,45.1645839,10.8459474,
MN0386,2024-02-08,13:12:00,45.1714052,10.8746171,
MN0525,2024-07-08,12:22:00,45.1708156,10.872654,
MN0233,2024-02-08,15:00:00,45.1652398,10.8547583,
MN0005,2024-02-08,11:54:00,45.1670221,10.8373831,
MN0022,2024-12-07,08:54:00,45.1827427,10.8386988,
MN0525,2024-07-19,17:16:00,45.1801378,10.9005558,
MN0536,2024-07-19,11:40:00,45.1507939,10.873146,
MN0409,2024-05-08,16:41:00,45.1766183,10.8985938,
MN0022,2024-07-19,12:17:00,45.1813854,10.8375843,
MN0022,2024-12-07,10:40:00,45.184059,10.8338258,
MN0409,2024-07-19,16:19:00,45.1785571,10.896491,
MN0386,2024-02-08,13:15:00,45.1709674,10.8744723,
MN0409,2024-07-20,09:14:00,45.1652058,10.8407846,
MN0525,2024-07-08,09:44:00,45.1750554,10.8713709,
MN0525,2024-05-08,11:00:00,45.1592141,10.8420306,
MN0022,2024-03-08,10:06:00,45.1747325,10.8406311,
MN0005,2024-05-08,16:25:00,45.1769833333333,10.8993966666667,
MN0005,2024-02-08,12:28:00,45.1675745,10.8368628,
MN0005,2024-02-08,11:04:00,45.18525,10.8572882,
MN0022,2024-07-19,11:16:00,45.1831038,10.8318339,
MN0233,2024-02-08,15:42:00,45.1630623,10.8572067,
MN0525,2024-05-08,13:57:00,45.1648266,10.8432124,
MN0536,2024-07-19,14:25:00,45.153602,10.8745606,
MN0386,2024-02-08,13:05:00,45.1712418,10.8744769,
MN0525,2024-07-08,15:36:00,45.1818408,10.8981458,
MN0525,2024-07-08,15:36:00,45.1818408,10.8981458,
MN0233,2024-02-08,15:42:00,45.1630623,10.8572067,
MN0525,2024-07-08,08:49:00,45.1740172,10.871246,
MN0409,2024-07-19,13:37:00,45.1836553,10.8312212,
MN0022,2024-07-18,09:21:00,45.1735379,10.8768662,
MN0525,2024-02-08,10:47:00,45.1640745,10.842888,
MN0022,2024-07-18,08:51:00,45.1735735,10.8762075,
MN0005,2024-05-08,16:03:00,45.1792297,10.8940504,
MN0233,2024-02-08,13:29:00,45.1702872,10.8717849,
MN0022,2024-03-08,08:31:00,45.1752885,10.8412076,
MN0409,2024-07-19,12:43:00,45.1835351,10.8311434,
MN0525,2024-07-19,11:21:00,45.1609181,10.8511782,
MN0525,2024-07-19,13:31:00,45.1511346,10.8714452,
MN0525,2024-07-19,14:10:00,45.1525739,10.8715484,
MN0022,2024-07-19,12:59:00,45.1536391,10.8734166,
MN0233,2024-02-08,09:02:00,45.1732103,10.8712777,
MN0233,2024-09-08,11:04:00,45.181564,10.9030463,
MN0022,2024-03-08,10:01:00,45.1747085,10.8409874,
MN0525,2024-06-08,12:07:00,45.1723884,10.8683497,
MN0386,2024-02-08,16:31:00,45.1613233,10.8501763,
MN0409,2024-03-08,10:29:00,45.1658918,10.8419132,
MN0409,2024-07-19,10:15:00,45.1820473,10.8310484,
MN0022,2024-03-08,07:59:00,45.1748519,10.838998,
MN0233,2024-02-08,12:40:00,45.1807041,10.8697859,
MN0525,2024-07-19,15:59:00,45.1547383,10.8626206,
MN0005,2024-02-08,16:58:00,45.1799917,10.8959738,
MN0409,2024-07-19,15:29:00,45.178282,10.8964439,
MN0409,2024-07-19,16:06:00,45.1790184,10.8978373,
MN0005,2024-02-08,10:40:00,45.1838705,10.8488021,
MN0022,2024-03-08,08:41:00,45.1753004,10.8414656,
MN0005,2024-02-08,11:53:00,45.1667738,10.8375783,
MN0525,2024-07-19,12:54:00,45.1528933,10.8711399,
MN0525,2024-06-08,12:04:00,45.1724907,10.8683711,
MN0525,2024-07-08,13:57:00,45.1724361,10.8739814,
MN0525,2024-07-19,12:07:00,45.1441188,10.8715942,
MN0536,2024-07-19,13:43:00,45.1529012,10.8746562,
MN0525,2024-07-19,11:12:00,45.1604257,10.8515795,
MN0233,2024-02-08,16:52:00,45.1637758,10.8538041,
MN0525,2024-07-19,16:19:00,45.1547383,10.8626206,
MN0233,2024-05-08,15:53:00,45.1658918,10.8419132,
MN0409,2024-07-20,11:31:00,45.1644598,10.8361998,
MN0409,2024-03-08,08:20:00,45.170077,10.8446239,
MN0233,2024-02-08,13:01:00,45.1703523,10.8744089,
MN0005,2024-02-08,13:10:00,45.1723679,10.8368171,
MN0409,2024-07-20,09:26:00,45.1653471,10.8406354,
MN0022,2024-07-20,08:05:00,45.1635494,10.8368014,
MN0005,2024-02-08,07:48:00,45.1692464,10.8427562,
MN0525,2024-06-08,08:00:00,45.1670009,10.8449939,
MN0409,2024-02-08,11:05:00,45.1851189,10.8283898,
MN0409,2024-07-20,10:12:00,45.1642799,10.8356319,
MN0536,2024-07-19,11:53:00,45.1510992,10.8736058,
MN0525,2024-02-08,10:24:00,45.1640666,10.8436038,
MN0409,2024-02-08,13:31:00,45.1754477,10.8360432,
MN0022,2024-07-19,10:38:00,45.185397,10.8386612,
MN0005,2024-05-08,15:42:00,45.1695195,10.8392513,
MN0409,2024-03-08,08:44:00,45.1682035,10.840404,
MN0525,2024-05-08,15:42:00,45.1616272,10.8431931,
MN0525,2024-06-08,15:55:00,45.1753386,10.8422624,
MN0409,2024-02-08,12:06:00,45.1790508,10.835942,
MN0022,2024-07-19,10:49:00,45.1840207,10.8402632,
MN0022,2024-07-19,08:39:00,45.182229,10.8694849,
MN0525,2024-02-08,15:29:00,45.1630693,10.8432225,
MN0525,2024-07-19,09:46:00,45.1655333,10.8443178,
MN0022,2024-07-19,11:48:00,45.1835937,10.8391785,
MN0409,2024-03-08,11:28:00,45.172396,10.8397877,
MN0525,2024-07-19,08:56:00,45.1645839,10.8459474,
MN0525,2024-05-08,11:21:00,45.1606401,10.8433191,
MN0022,2024-07-19,11:49:00,45.1829582,10.8396429,
MN0409,2024-05-08,16:13:00,45.1707401,10.840041,
MN0409,2024-03-08,08:46:00,45.1682535,10.8410084,
MN0005,2024-02-08,11:52:00,45.166811,10.837875,
MN0525,2024-07-19,14:30:00,45.1520979,10.8712091,
MN0525,2024-05-08,15:43:00,45.1616272,10.8431931,
MN0409,2024-03-08,08:22:00,45.1704345,10.8444054,
MN0005,2024-02-08,10:43:00,45.1842601,10.8509282,
MN0525,2024-05-08,15:47:00,45.1618268,10.8431492,
MN0005,2024-05-08,15:40:00,45.1697614,10.8395878,
MN0409,2024-07-19,14:31:00,45.1765784,10.8366985,
MN0409,2024-07-20,09:26:00,45.1652143,10.8403179,
MN0409,2024-07-20,09:25:00,45.1652143,10.8403179,
MN0409,2024-07-20,09:25:00,45.1652143,10.8403179,
MN0022,2024-07-18,10:20:00,45.1984328,10.8595878,
MN0525,2024-05-08,15:08:00,45.1617007,10.8416709,
MN0022,2024-07-18,11:09:00,45.1789356,10.8363509,
MN0386,2024-02-08,14:28:00,45.1707687,10.8745042,
MN0536,2024-07-19,12:41:00,45.1526932,10.8733698,
MN0022,2024-07-20,08:04:00,45.1635494,10.8368014,
MN0409,2024-02-08,15:41:00,45.1667532,10.8464027,
MN0409,2024-07-19,08:42:00,45.1818101,10.8330123,
MN0525,2024-06-08,08:41:00,45.1669515,10.8459426,
MN0386,2024-02-08,12:57:00,45.1717098,10.8739857,
MN0409,2024-03-08,09:42:00,45.1730309,10.8405394,
MN0525,2024-02-08,16:51:00,45.1981466,10.8578518,
MN0005,2024-02-08,15:16:00,45.1757721,10.8377085,
MN0536,2024-07-19,11:50:00,45.151044,10.8736078,
MN0409,2024-03-08,11:18:00,45.1720381,10.8401763,
MN0409,2024-07-19,16:30:00,45.161666,10.8458873,
MN0525,2024-05-08,16:46:00,45.16416,10.8352846,
MN0409,2024-03-08,08:43:00,45.1681367,10.8404049,
MN0022,2024-07-20,09:04:00,45.1646765,10.8362013,
MN0525,2024-05-08,16:05:00,45.1620422,10.842874,
MN0233,2024-09-08,10:05:00,45.1790364,10.8963386,
MN0005,2024-02-08,13:18:00,45.1721574,10.8366824,
MN0022,2024-07-19,11:02:00,45.1886446,10.848393,
MN0409,2024-07-19,16:13:00,45.1801631,10.8966503,
MN0409,2024-02-08,11:09:00,45.1851961,10.8282576,
MN0525,2024-07-08,12:30:00,45.1708881,10.8725944,
MN0022,2024-06-08,15:38:00,45.1705623,10.837382,
MN0525,2024-07-19,09:52:00,45.1652478,10.8447776,
MN0022,2024-07-20,08:53:00,45.164511,10.8353724,
MN0409,2024-03-08,09:26:00,45.1730198,10.8405364,
MN0022,2024-07-20,07:57:00,45.163247,10.8371392,
MN0022,2024-07-19,11:19:00,45.1832697,10.8320188,
MN0005,2024-02-08,15:34:00,45.1765004,10.8385498,
MN0022,2024-12-07,14:34:00,45.1807963,10.8369628,
MN0409,2024-07-19,15:32:00,45.1782347,10.8964085,
MN0525,2024-07-08,14:50:00,45.1713469,10.8736925,
MN0005,2024-02-08,13:57:00,45.1756169,10.8374937,
MN0409,2024-07-31,15:23:00,45.1754225,10.8356162,
MN0005,2024-02-08,17:11:00,45.1816762,10.8966531,
MN0233,2024-02-08,12:21:00,45.1808425,10.8700236,
MN0525,2024-07-08,09:32:00,45.174734,10.8669391,
MN0525,2024-07-08,13:12:00,45.1722148,10.8736811,
MN0005,2024-02-08,13:06:00,45.1725413,10.8366434,
MN0525,2024-02-08,17:10:00,45.2233261,10.8572107,
MN0022,2024-07-19,08:02:00,45.1786691,10.8421151,
MN0005,2024-05-08,15:23:00,45.1708023,10.8410827,
MN0409,2024-02-08,14:29:00,45.1765321,10.8373828,
MN0409,2024-02-08,08:22:00,45.183577,10.8277853,
MN0525,2024-06-08,08:58:00,45.1676713,10.8449123,
MN0525,2024-05-08,16:53:00,45.1624006,10.8414722,
MN0536,2024-07-19,15:04:00,45.1562877,10.8473648,
MN0536,2024-07-19,15:02:00,45.1562921,10.8473626,
MN0022,2024-07-19,08:32:00,45.2031199,10.861037,
MN0525,2024-06-08,09:15:00,45.1674814,10.8444635,
MN0525,2024-06-08,09:21:00,45.1676252,10.8444984,
MN0525,2024-07-08,09:02:00,45.1735333,10.8702346,
MN0386,2024-02-08,12:16:00,45.1823215,10.8981515,
MN0022,2024-07-18,08:51:00,45.1737294,10.8761019,
MN0022,2024-05-08,12:36:00,45.1684805,10.8393741,
MN0233,2024-02-08,11:37:00,45.1795057,10.8983171,
MN0022,2024-07-18,09:55:00,45.1814591,10.8997997,
MN0022,2024-07-20,08:36:00,45.1657356,10.8346294,
MN0022,2024-07-20,07:52:00,45.1633352,10.8374052,
MN0525,2024-07-19,15:32:00,45.1534155,10.8730871,
MN0409,2024-07-20,09:39:00,45.1651185,10.8399596,
MN0409,2024-03-08,09:10:00,45.1730782,10.838598,
MN0525,2024-07-08,11:56:00,45.1693805,10.8723555,
MN0409,2024-02-08,15:40:00,45.1667424,10.8463765,
MN0409,2024-07-20,09:40:00,45.1651185,10.8399596,
MN0386,2024-02-08,08:23:00,45.1761405,10.8328175,
MN0022,2024-07-20,09:21:00,45.1655515,10.8357727,
MN0409,2024-07-20,09:40:00,45.1651185,10.8399596,
MN0409,2024-03-08,09:51:00,45.1727901,10.839735,
MN0525,2024-06-08,14:37:00,45.1661429,10.8367253,
MN0409,2024-07-20,11:21:00,45.1650568,10.8339884,
MN0409,2024-03-08,09:39:00,45.1735696,10.8400576,
MN0005,2024-02-08,13:14:00,45.1723423,10.8368603,
MN0022,2024-06-08,15:10:00,45.1706341,10.8392194,
MN0005,2024-05-08,15:11:00,45.170165,10.8407387,
MN0022,2024-07-20,08:06:00,45.1635488,10.8367328,
MN0022,2024-12-07,12:57:00,45.1854299,10.8383246,
MN0022,2024-07-20,07:58:00,45.1630229,10.8366588,
MN0525,2024-02-08,10:56:00,45.1634715,10.8422862,
MN0022,2024-07-18,07:54:00,45.1695977,10.8797624,
MN0005,2024-05-08,15:07:00,45.1699473,10.8397904,
MN0409,2024-02-08,08:58:00,45.1837612,10.8283816,
MN0525,2024-07-19,08:14:00,45.1656841,10.8429804,
MN0022,2024-12-07,13:01:00,45.1847873,10.8379568,
MN0022,2024-07-20,09:22:00,45.1654468,10.83485,
MN0525,2024-05-08,11:00:00,45.1592141,10.8420306,
MN0525,2024-07-08,12:10:00,45.1692707,10.873405,
MN0409,2024-03-08,09:31:00,45.1731256,10.840652,
MN0233,2024-09-08,11:28:00,45.1660295,10.8404744,
MN0022,2024-07-20,09:00:00,45.1647218,10.8358061,
MN0386,2024-02-08,14:15:00,45.1705485,10.8739997,
MN0233,2024-02-08,10:19:00,45.1723025,10.8698859,
MN0525,2024-07-19,17:17:00,45.1802157,10.9005048,
MN0525,2024-05-08,15:48:00,45.1618268,10.8431492,
MN0525,2024-06-08,16:09:00,45.1750455,10.8427706,
MN0233,2024-09-08,11:42:00,45.1662242,10.8447301,
MN0409,2024-03-08,09:39:00,45.1735696,10.8400576,
MN0022,2024-07-20,09:40:00,45.1640258,10.8379084,
MN0233,2024-02-08,13:02:00,45.1703523,10.8744089,
MN0409,2024-07-20,08:24:00,45.1641021,10.8381508,
MN0233,2024-02-08,10:22:00,45.1716226,10.8701276,
MN0409,2024-07-20,11:01:00,45.1670378,10.8330307,
MN0005,2024-05-08,16:05:00,45.178626,10.895446,
MN0409,2024-03-08,09:10:00,45.1730609,10.838878,
MN0409,2024-02-08,09:43:00,45.202748,10.8369117,
MN0525,2024-07-19,11:08:00,45.1605542,10.8514014,
MN0525,2024-02-08,13:25:00,45.162556,10.8419573,
MN0409,2024-02-08,15:42:00,45.1667497,10.8463968,
MN0409,2024-02-08,14:23:00,45.1767176,10.8378264,
MN0525,2024-06-08,08:23:00,45.1672499,10.8454547,
MN0409,2024-07-19,10:32:00,45.1825504,10.8311892,
MN0005,2024-02-08,12:24:00,45.1676302,10.8368316,
MN0409,2024-03-08,11:16:00,45.1719753,10.8401715,
MN0525,2024-05-08,16:48:00,45.1622214,10.8418797,
MN0386,2024-02-08,14:23:00,45.1706356,10.8740986,
MN0409,2024-02-08,10:02:00,45.2023378,10.8391116,
MN0525,2024-05-08,15:41:00,45.1616272,10.8431931,
MN0525,2024-06-08,09:24:00,45.1674752,10.8441364,
MN0525,2024-05-08,15:49:00,45.1618268,10.8431492,
MN0525,2024-07-19,11:47:00,45.1560409,10.8508258,
MN0409,2024-03-08,09:03:00,45.1732317,10.8386956,
MN0022,2024-07-18,12:55:00,45.1801276,10.8384142,
MN0233,2024-05-08,14:32:00,45.1704007,10.8420017,
MN0022,2024-12-07,11:13:00,45.1818728,10.8387559,
MN0525,2024-05-08,08:49:00,45.160765,10.8360272,
MN0409,2024-02-08,10:04:00,45.2023523,10.8389281,
MN0022,2024-07-20,08:34:00,45.1657356,10.8346273,
MN0233,2024-05-08,14:32:00,45.1704007,10.8420017,
MN0022,2024-07-19,11:40:00,45.1850483,10.8294443,
MN0233,2024-05-08,14:36:00,45.1701423,10.8434209,
MN0525,2024-07-08,11:55:00,45.1693805,10.8723555,
MN0409,2024-02-08,09:58:00,45.2024164,10.8388555,
MN0525,2024-05-08,09:49:00,45.1578447,10.8417651,
MN0525,2024-07-08,11:25:00,45.1718471,10.8789212,
MN0233,2024-05-08,14:36:00,45.1701423,10.8434209,
MN0022,2024-07-19,12:30:00,45.1806561,10.8368442,
MN0022,2024-07-18,12:11:00,45.1773112,10.8369633,
MN0005,2024-02-08,13:06:00,45.1725413,10.8366434,
MN0022,2024-12-07,13:18:00,45.1820725,10.837623,
MN0233,2024-05-08,14:35:00,45.1706198,10.8433331,
MN0525,2024-05-08,11:09:00,45.16416,10.8352846,
MN0525,2024-05-08,11:09:00,45.16416,10.8352846,
MN0233,2024-09-08,10:31:00,45.1801285,10.8970104,
MN0022,2024-07-20,08:43:00,45.1650703,10.8349299,
MN0409,2024-03-08,11:58:00,45.1725517,10.8394394,
MN0525,2024-06-08,08:51:00,45.1676826,10.8451176,
MN0525,2024-07-19,13:51:00,45.1522999,10.8707789,
MN0022,2024-05-08,12:45:00,45.1684167,10.8398296,
MN0409,2024-03-08,12:12:00,45.1708714,10.8406167,
MN0022,2024-12-07,13:01:00,45.1847645,10.8377633,
MN0005,2024-02-08,07:47:00,45.1695997,10.8430395,
MN0022,2024-05-08,13:00:00,45.1658918,10.8419132,
MN0022,2024-07-20,08:42:00,45.1650703,10.8349299,
MN0409,2024-02-08,10:03:00,45.2023523,10.8389281,
MN0233,2024-05-08,14:35:00,45.1706198,10.8433331,
MN0525,2024-07-19,16:32:00,45.1562703,10.8467851,
MN0022,2024-03-08,10:27:00,45.1722241,10.8387388,
MN0005,2024-02-08,08:13:00,45.167747,10.8409914,
MN0525,2024-02-08,17:10:00,45.2233261,10.8572107,
MN0005,2024-02-08,12:27:00,45.1675233,10.8369129,
MN0022,2024-07-20,09:23:00,45.1654468,10.83485,
MN0409,2024-07-19,16:10:00,45.1789763,10.8977135,
MN0022,2024-03-08,08:45:00,45.1752936,10.8411991,
MN0536,2024-07-19,11:53:00,45.1510992,10.8736058,
MN0525,2024-07-08,13:57:00,45.1724361,10.8739814,
MN0022,2024-07-20,08:32:00,45.1657028,10.834744,
MN0409,2024-07-31,14:59:00,45.1782393,10.8348114,
MN0409,2024-03-08,10:41:00,45.1742051,10.8433226,
MN0409,2024-02-08,15:46:00,45.1667511,10.8463925,
MN0525,2024-07-08,08:56:00,45.173925,10.8712244,
MN0022,2024-07-19,10:49:00,45.1840207,10.8402632,
MN0022,2024-07-20,08:04:00,45.1636008,10.836696,
MN0409,2024-02-08,13:30:00,45.1753914,10.8359742,
MN0525,2024-05-08,14:34:00,45.1640015,10.8422914,
MN0525,2024-07-19,08:32:00,45.165546,10.8431235,
MN0386,2024-02-08,08:29:00,45.1757077,10.8326919,
MN0005,2024-02-08,09:57:00,45.1736811,10.8358889,
MN0386,2024-02-08,14:19:00,45.1706298,10.8742471,
MN0525,2024-05-08,15:04:00,45.1616788,10.8412822,
MN0536,2024-07-19,12:08:00,45.151149,10.8731393,
MN0022,2024-07-20,10:08:00,45.1643809,10.8382871,
MN0409,2024-07-19,16:12:00,45.1801631,10.8966503,
MN0005,2024-02-08,10:45:00,45.1837493,10.8524061,
MN0022,2024-07-19,11:20:00,45.183177,10.8320957,
MN0409,2024-07-19,13:16:00,45.1848812,10.830778,
MN0005,2024-02-08,10:00:00,45.1742451,10.8354794,
MN0022,2024-07-19,12:36:00,45.1796856,10.8361657,
MN0409,2024-07-31,15:53:00,45.1641745,10.847321,
MN0022,2024-03-08,08:41:00,45.1752652,10.8415138,
MN0022,2024-12-07,10:49:00,45.1836373,10.8332636,
MN0005,2024-02-08,13:07:00,45.1725413,10.8366434,
MN0022,2024-06-08,14:26:00,45.1705358,10.838065,
MN0005,2024-02-08,10:35:00,45.1842508,10.8509269,
MN0022,2024-07-19,12:53:00,45.1549642,10.8747145,
MN0525,2024-07-08,15:02:00,45.1717908,10.8738396,
MN0525,2024-07-19,11:50:00,45.1556403,10.8506076,
MN0005,2024-02-08,15:20:00,45.1755279,10.8371958,
MN0022,2024-07-20,10:47:00,45.1644386,10.8375725,
MN0022,2024-06-08,15:33:00,45.1734978,10.8420819,
MN0233,2024-02-08,10:49:00,45.1797017,10.896445,
MN0409,2024-03-08,11:43:00,45.1725411,10.8394147,
MN0233,2024-02-08,09:34:00,45.1797075,10.8950549,
MN0386,2024-02-08,09:27:00,45.1775467,10.8351324,
MN0409,2024-07-20,11:21:00,45.1670378,10.8330307,
MN0022,2024-03-08,10:36:00,45.1721217,10.8386603,
MN0022,2024-03-08,09:56:00,45.1741655,10.8416539,
MN0409,2024-02-08,15:27:00,45.1665015,10.8466188,
MN0536,2024-07-19,11:52:00,45.1511049,10.8735752,
MN0409,2024-03-08,10:13:00,45.1739862,10.8419841,
MN0233,2024-02-08,10:48:00,45.1796762,10.8963954,
MN0005,2024-02-08,12:03:00,45.166663,10.8370482,
MN0386,2024-05-08,14:05:00,45.1723662,10.8391722,
MN0233,2024-09-08,10:50:00,45.178968,10.8944263,
MN0022,2024-07-19,11:54:00,45.1827186,10.8395133,
MN0525,2024-07-19,08:39:00,45.1654928,10.8430389,
MN0525,2024-06-08,08:32:00,45.1668896,10.8459449,
MN0525,2024-06-08,10:00:00,45.1668418,10.8427434,
MN0386,2024-02-08,10:58:00,45.2024391,10.8361848,
MN0409,2024-02-08,09:53:00,45.1838705,10.8488021,
MN0409,2024-02-08,09:50:00,45.1838705,10.8488021,
MN0386,2024-02-08,10:59:00,45.2024391,10.8361848,
MN0005,2024-02-08,10:46:00,45.1836783,10.8524177,
